PATIENT,FIRST_CANCER_DATE,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,AGE,AGE_AT_DIAGNOSIS,ENCOUNTER_COUNT,LAST_ENCOUNTER_DATE,FOLLOWUP_YEARS,MEDICATION_VALIDATED,PROCEDURE_VALIDATED,VALIDATED_COHORT,VALIDATION_SCORE,PHENOTYPE_CONFIDENCE
e7f9c45d-2dee-47f4-1f22-b9e31adda3d7,1984-07-26,e7f9c45d-2dee-47f4-1f22-b9e31adda3d7,1923-03-15,2009-09-03,999-25-3861,S99961755,X33979477X,Mr.,Jordan900,Gerlach374,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,884 Paucek Knoll,New Bedford,Massachusetts,Bristol County,2747.0,41.6541493970389,-70.94916526264399,2183681.6995,178197.67049999998,99.66324435318275,61.36618754277892,499,2009-09-10 22:43:12,25.125256673511295,False,True,True,2,Moderate Confidence
e81917ab-9499-1cc2-20ae-08a40e6c7b1f,1992-03-18,e81917ab-9499-1cc2-20ae-08a40e6c7b1f,1922-03-10,1992-09-04,999-20-6430,S99987983,X36994104X,Ms.,Kaitlin600,Cummerata161,,,S,white,nonhispanic,F,Fall River  Massachusetts  US,866 Dach Road Apt 74,Methuen,Massachusetts,Essex County,,42.71712316509869,-71.22342944227015,2304777.2470000004,642829.663,100.67624914442163,70.02327173169063,49,1992-09-12 01:59:18,0.487337440109514,False,True,True,2,Moderate Confidence
e81aeefe-5005-b296-99d2-fdba3f3b7e76,2006-10-26,e81aeefe-5005-b296-99d2-fdba3f3b7e76,1922-04-13,2007-12-25,999-54-1209,S99939491,X30996975X,Mr.,Santo387,Fadel536,,,M,white,nonhispanic,M,Scituate  Massachusetts  US,1006 Watsica Forge,Hull,Massachusetts,Plymouth County,2045.0,42.29233122641404,-70.9209010429712,352659.936,286328.784,100.58316221765914,84.5366187542779,67,2007-12-28 04:45:14,1.1718001368925393,False,True,True,2,Moderate Confidence
e8242bf5-7e3a-b48e-4264-cc74e2d56b15,2000-10-01,e8242bf5-7e3a-b48e-4264-cc74e2d56b15,1930-02-09,2004-11-14,999-20-3385,S99991487,X48439714X,Mr.,Eldon28,Rutherford999,,,M,black,nonhispanic,M,Easthampton  Massachusetts  US,236 Haley Trailer Unit 15,Boston,Massachusetts,Suffolk County,2121.0,42.35365602015773,-71.16488059310811,1964022.0415,965248.7385,92.75564681724846,70.64202600958248,128,2004-11-15 01:06:26,4.123203285420945,True,True,True,3,High Confidence
e82cff06-4cb9-429d-d4f8-91ce20f2579c,1997-03-04,e82cff06-4cb9-429d-d4f8-91ce20f2579c,1935-05-13,2020-12-13,999-58-6195,S99911610,X59448924X,Mr.,Domingo513,Altenwerth646,,,M,asian,nonhispanic,M,Springfield  Massachusetts  US,891 Walker Vista Unit 42,Framingham,Massachusetts,Middlesex County,1701.0,42.2753213656597,-71.48353328799008,2128228.6259999997,117344.3740000001,87.50171115674196,61.80971937029432,124,2020-12-21 21:58:45,23.800136892539356,False,False,False,1,Low Confidence
e84fda7b-3937-4df6-22fa-ec3eb02c3987,1995-03-23,e84fda7b-3937-4df6-22fa-ec3eb02c3987,1925-03-14,2004-05-05,999-92-5651,S99985148,X7358431X,Mrs.,Sarai636,Hane680,,Klocko335,M,white,nonhispanic,F,Stoughton  Massachusetts  US,311 Smith Course Apt 0,Norfolk,Massachusetts,Norfolk County,,42.11011438765587,-71.36425879364131,2575158.9680000003,1281834.6219999995,97.66461327857631,70.02327173169063,92,2004-05-08 18:55:53,9.127994524298426,False,True,True,2,Moderate Confidence
e85ed58d-bc48-5547-6c83-ab1392ac263f,2009-03-30,e85ed58d-bc48-5547-6c83-ab1392ac263f,1952-11-23,2013-08-02,999-61-8015,S99923983,X64578329X,Mrs.,Jayne73,Lakin515,,Crona259,M,white,nonhispanic,F,Westfield  Massachusetts  US,542 Wisoky Terrace Unit 12,Lowell,Massachusetts,Middlesex County,1854.0,42.65444119040057,-71.27569443487292,2066551.9179999991,490890.442,69.96851471594798,56.34770704996578,41,2013-08-04 16:24:17,4.347707049965777,True,True,True,3,High Confidence
e8773d78-6ff2-b389-44e9-0e80de467282,2010-01-02,e8773d78-6ff2-b389-44e9-0e80de467282,1942-02-06,,999-66-9198,S99967983,X7749679X,Mr.,Colton403,Fritsch593,,,S,white,nonhispanic,M,Boston  Massachusetts  US,487 Turner Bridge,Worcester,Massachusetts,Worcester County,1583.0,42.28891539752168,-71.84868926347336,2033753.5079999997,114867.55199999997,80.76386036960986,67.90417522245038,127,2021-10-01 12:38:09,11.745379876796715,False,True,True,2,Moderate Confidence
e87e43b9-48a6-3176-4388-27c24de66ec3,2012-10-05,e87e43b9-48a6-3176-4388-27c24de66ec3,1941-07-16,2019-01-12,999-53-3528,S99943240,X36196200X,Mr.,Lamont867,Predovic534,,,M,white,nonhispanic,M,Westwood  Massachusetts  US,332 Zboncak Annex,Newton,Massachusetts,Middlesex County,2459.0,42.35773205909991,-71.21621797638853,632357.5539999999,114858.896,81.32511978097193,71.22245037645449,112,2019-01-16 16:30:23,6.28062970568104,False,True,True,2,Moderate Confidence
e8a2e6a4-2496-2d85-f963-54acfe467088,1994-08-14,e8a2e6a4-2496-2d85-f963-54acfe467088,1927-05-14,1995-12-05,999-70-8051,S99969944,X69940821X,Mr.,Ernesto186,Chapa957,,,S,white,hispanic,M,Caracas  Capital District  VE,450 Lockman Common,Boston,Massachusetts,Suffolk County,2128.0,42.2546734960174,-71.08930299222602,2397959.476,34577.263999999996,95.49897330595482,67.25256673511294,47,1995-12-09 18:21:09,1.319644079397673,False,True,True,2,Moderate Confidence
e8aaef87-d77d-fd46-8d09-999d3cd3649e,2014-09-06,e8aaef87-d77d-fd46-8d09-999d3cd3649e,1951-11-03,,999-66-8052,S99973991,X55066779X,Mr.,Jospeh459,Conn188,,,M,asian,nonhispanic,M,Winchendon  Massachusetts  US,243 Gerhold Common,Pepperell,Massachusetts,Middlesex County,1463.0,42.63936301600509,-71.6144810820832,1738347.3194999995,240032.4504999995,71.02532511978097,62.841889117043124,70,2021-11-02 23:02:04,7.156741957563312,False,True,True,2,Moderate Confidence
e8dddac7-b7cd-5aec-13b0-2128cf20a84a,1989-04-19,e8dddac7-b7cd-5aec-13b0-2128cf20a84a,1925-01-28,,999-27-4383,S99981155,X18693638X,Mr.,Hector463,Franecki195,,,S,white,nonhispanic,M,Cambridge  Massachusetts  US,990 Miller Terrace,Malden,Massachusetts,Middlesex County,2148.0,42.472441629025965,-71.08695322960287,2392712.713,1070843.8770000003,97.78781656399727,64.22176591375771,66,2021-11-25 06:12:27,32.602327173169066,False,False,False,1,Low Confidence
e8e6d03d-6ef5-0f95-5655-eb36ad1c602e,2020-02-25,e8e6d03d-6ef5-0f95-5655-eb36ad1c602e,1942-08-27,,999-60-6046,S99935028,X86186337X,Mr.,Kenneth671,Luettgen772,,,M,hawaiian,nonhispanic,M,Everett  Massachusetts  US,414 Armstrong Manor,Boston,Massachusetts,Suffolk County,2119.0,42.31519247647258,-71.07768451316575,2085269.2655,152254.7745,80.21081451060917,77.49760438056126,61,2021-07-10 18:53:28,1.3716632443531827,False,True,True,2,Moderate Confidence
e8ec36b5-14c0-15c7-7e4c-bbae0923b850,2000-12-05,e8ec36b5-14c0-15c7-7e4c-bbae0923b850,1933-01-09,,999-46-6274,S99996246,X74661725X,Mr.,Berry486,Bahringer146,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,305 Walker Village Suite 22,South Dennis,Massachusetts,Barnstable County,2660.0,41.735575404835345,-70.15403238287914,393614.9575,436932.5024999998,89.83983572895278,67.90417522245038,106,2021-12-18 13:24:47,21.034907597535934,False,False,False,1,Low Confidence
e931e237-20c0-8907-ef98-33c617ab17a5,1997-10-31,e931e237-20c0-8907-ef98-33c617ab17a5,1926-11-12,2010-10-28,999-38-7165,S99961268,X36892455X,Mr.,Gene733,Skiles927,,,M,white,nonhispanic,M,Boston  Massachusetts  US,458 Keebler Port,Lowell,Massachusetts,Middlesex County,1851.0,42.65193699507595,-71.35293578856341,789745.302,54781.838,96.0,70.9678302532512,111,2010-10-30 03:07:48,12.996577686516085,True,True,True,3,High Confidence
e94db44e-03c4-9a17-2ae0-40ebc5627789,1996-03-27,e94db44e-03c4-9a17-2ae0-40ebc5627789,1925-08-02,,999-42-2128,S99997907,X2306681X,Mrs.,Providencia986,Altenwerth646,,Davis923,M,white,hispanic,F,Somerville  Massachusetts  US,832 Schneider Terrace Unit 23,Watertown,Massachusetts,Middlesex County,2472.0,42.405513179644785,-71.20629738452426,3003074.326,927135.654,97.27857631759069,70.65023956194388,66,2021-08-19 03:36:26,25.39630390143737,False,False,False,1,Low Confidence
e96a94bd-d322-b777-4b5a-faab3503f751,2002-10-08,e96a94bd-d322-b777-4b5a-faab3503f751,1948-04-26,,999-11-9869,S99947743,X4635358X,Ms.,Kandi717,Spencer878,,,S,white,nonhispanic,F,Becket  Massachusetts  US,548 Gaylord Mill Apt 4,Sudbury,Massachusetts,Middlesex County,,42.338482865248984,-71.42467456151093,2510141.4525,523978.2975,74.54620123203286,54.450376454483234,62,2021-09-06 21:40:37,18.913073237508556,False,True,True,2,Moderate Confidence
e9884542-ab31-9041-cace-73831df53d1d,2006-09-01,e9884542-ab31-9041-cace-73831df53d1d,1931-08-21,2008-08-29,999-63-4769,S99997763,X13307064X,Mr.,Otha286,Cormier289,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,961 Jakubowski Course,Northampton,Massachusetts,Hampshire County,1063.0,42.31158057207813,-72.58989044632132,2086625.3999999987,255771.60000000015,91.22792607802874,75.03080082135524,167,2008-09-05 23:30:49,2.0123203285420943,False,True,True,2,Moderate Confidence
e98c8294-bef5-0073-0388-d00851cecefc,2014-10-07,e98c8294-bef5-0073-0388-d00851cecefc,1941-12-08,2019-04-22,999-13-2020,S99993245,X25763265X,Mr.,Normand813,Hyatt152,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,700 Rau Rue Apt 56,Lakeville,Massachusetts,Plymouth County,,41.87545318058948,-70.91936216184686,2576853.8940000003,311169.09600000014,80.92813141683779,72.82956878850102,79,2019-04-29 15:16:44,4.558521560574949,True,True,True,3,High Confidence
ea1cef03-d6e5-408e-d33f-db76e7de7b0c,2014-11-03,ea1cef03-d6e5-408e-d33f-db76e7de7b0c,1943-02-21,,999-82-4714,S99937093,X58736113X,Mrs.,Dayle885,Hilpert278,,Bergnaum523,M,white,nonhispanic,F,Boston  Massachusetts  US,714 Becker Throughway,Cambridge,Massachusetts,Middlesex County,2139.0,42.4309453790207,-71.09593102833846,2351472.837,337747.97300000046,79.72347707049965,71.69883641341546,158,2021-09-10 02:58:09,6.852840520191649,True,True,True,3,High Confidence
ea2936c6-0c90-d13c-6b4b-8e99186f3a79,1999-05-27,ea2936c6-0c90-d13c-6b4b-8e99186f3a79,1931-02-12,2002-08-15,999-72-1956,S99961244,X80852924X,Mr.,Lyman173,Mosciski958,,,S,white,nonhispanic,M,Peabody  Massachusetts  US,429 Hagenes Ferry,Braintree,Massachusetts,Norfolk County,,42.20804369599599,-71.0130048756081,1796448.9385000002,170614.5515,91.74811772758385,68.28473648186174,44,2002-08-22 16:22:13,3.238877481177276,False,True,True,2,Moderate Confidence
ea2d9c9a-ee5b-5d80-7e1b-f13c474de342,2016-02-06,ea2d9c9a-ee5b-5d80-7e1b-f13c474de342,1930-11-22,2017-12-01,999-21-6840,S99943141,X71678133X,Mr.,Darron84,Johnston597,,,M,white,nonhispanic,M,Marblehead  Massachusetts  US,609 Moore Burg,Bellingham,Massachusetts,Norfolk County,,42.07236511818733,-71.48142985308061,2197873.2185,475979.4014999999,91.97262149212868,85.20739219712526,98,2017-12-10 06:48:48,1.842573579739904,False,True,True,2,Moderate Confidence
ea46be85-decb-168a-57ca-2eaa21fb707c,2002-02-03,ea46be85-decb-168a-57ca-2eaa21fb707c,1940-11-17,2020-12-26,999-80-8556,S99977635,X64473220X,Mr.,Douglass930,Dicki44,,,M,white,nonhispanic,M,Falmouth  Massachusetts  US,964 Hilpert Bay Unit 50,Waltham,Massachusetts,Middlesex County,2472.0,42.394969346354486,-71.2116441246017,2464434.5914999996,219954.28850000005,81.98494182067077,61.21286789869952,510,2021-01-03 09:51:37,18.915811088295687,True,True,True,3,High Confidence
ea55aa48-9f0e-2729-2d36-d5246aa0b482,2018-03-29,ea55aa48-9f0e-2729-2d36-d5246aa0b482,1940-09-11,2019-08-21,999-94-6419,S99975041,X24723495X,Mr.,Lyman173,Heller342,,,M,hawaiian,nonhispanic,M,Weymouth  Massachusetts  US,730 Wilkinson Track,Boston,Massachusetts,Suffolk County,2118.0,42.41634510190923,-71.0887266539832,2264723.523000001,490510.3369999995,82.16837782340862,77.54414784394251,94,2019-08-28 17:32:38,1.4154688569472964,True,True,True,3,High Confidence
ea576207-bedb-bfaa-e227-521168ba1648,1986-04-26,ea576207-bedb-bfaa-e227-521168ba1648,1923-02-16,,999-78-5216,S99996263,X47637399X,Mr.,Nolan344,Dooley940,,,M,white,nonhispanic,M,Marlborough  Massachusetts  US,1030 Batz Fort,Lowell,Massachusetts,Middlesex County,1854.0,42.59047408454878,-71.25515115717259,1152475.9359999995,237386.7539999993,99.73716632443532,63.1895961670089,84,2021-11-19 12:13:47,35.56741957563313,False,False,False,1,Low Confidence
ea62d753-da6b-0df3-8714-3fa232268bc4,2017-02-18,ea62d753-da6b-0df3-8714-3fa232268bc4,1967-09-20,,999-91-5009,S99985755,X86901459X,Mrs.,Yung349,Hagenes547,,Hegmann834,M,hawaiian,nonhispanic,F,Bridgewater  Massachusetts  US,876 Ratke Skyway,Newton,Massachusetts,Middlesex County,2465.0,42.30424680776507,-71.18285821119979,2738196.758999999,187018.4210000003,55.14579055441479,49.4154688569473,102,2021-12-04 05:44:44,4.791238877481177,True,True,True,3,High Confidence
ea6f6fa0-6f37-7e75-1f7d-720bd4436e97,1986-06-18,ea6f6fa0-6f37-7e75-1f7d-720bd4436e97,1924-08-25,2018-01-01,999-96-7822,S99913136,X64605438X,Mr.,Hyman89,D'Amore443,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,219 Mitchell Quay,Springfield,Massachusetts,Hampden County,,42.07169584195291,-72.55335620733466,1250850.1844999995,10203.465500000002,98.21492128678987,61.81245722108145,170,2018-01-09 06:59:47,31.561943874058862,False,False,False,1,Low Confidence
eaa3a9f6-ed96-adc3-0d19-d1413588d4f5,2012-09-11,eaa3a9f6-ed96-adc3-0d19-d1413588d4f5,1932-09-28,2012-11-01,999-82-3422,S99923321,X2622103X,Mrs.,Judith460,Reilly981,,Koelpin146,M,white,nonhispanic,F,Littleton Common  Massachusetts  US,340 Hills Esplanade Apt 78,Southwick,Massachusetts,Hampden County,,42.07111982370919,-72.78527490311866,2369844.2225000006,99196.70749999992,90.12183436002738,79.95345653661876,39,2012-11-07 10:19:33,0.15605749486652978,True,True,True,3,High Confidence
eab23a82-ee05-aa92-5caf-fcbc57191b48,1990-11-28,eab23a82-ee05-aa92-5caf-fcbc57191b48,1930-10-01,1999-12-19,999-36-4190,S99980243,X83261833X,Mr.,Agustin437,Olson653,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,364 Goodwin Trailer,Chelmsford,Massachusetts,Middlesex County,,42.61015393298804,-71.39626004496795,2928071.5199999986,1139.85,92.11498973305955,60.158795345653665,107,1999-12-22 12:36:52,9.065023956194388,True,True,True,3,High Confidence
eacf3f3a-ba00-535a-42c5-c7118e2159a1,1989-10-15,eacf3f3a-ba00-535a-42c5-c7118e2159a1,1928-08-18,1995-02-06,999-94-7179,S99981703,X74742210X,Mr.,Bryce11,Daugherty69,,,M,white,nonhispanic,M,Ayer  Massachusetts  US,163 Leuschke Orchard,Lawrence,Massachusetts,Essex County,,42.6722188354593,-71.19681321263465,168407.53,14328.24,94.2340862422998,61.158110882956876,59,1995-02-11 18:54:09,5.325119780971937,False,True,True,2,Moderate Confidence
eadb065a-c59d-773a-30be-f1eaf7d66a50,1999-09-11,eadb065a-c59d-773a-30be-f1eaf7d66a50,1932-06-10,2003-04-22,999-31-6459,S99999013,X15721760X,Mr.,Hipolito984,Brekke496,,,M,white,nonhispanic,M,Rowley  Massachusetts  US,364 Koelpin Estate Unit 94,Eastham,Massachusetts,Barnstable County,,41.84839609850075,-70.01002240774356,1764373.4499999995,148254.03,90.42299794661191,67.25256673511294,57,2003-04-25 12:13:13,3.619438740588638,False,True,True,2,Moderate Confidence
eadb62c3-6906-2088-4179-b89ca43b05b8,1988-08-05,eadb62c3-6906-2088-4179-b89ca43b05b8,1926-05-28,1992-03-09,999-38-2593,S99925132,X63627483X,Mr.,Lenny728,Hand679,,,M,white,nonhispanic,M,Salem  Massachusetts  US,488 Kozey Fort,Woburn,Massachusetts,Middlesex County,1890.0,42.51329400634551,-71.199179058493,1772766.959999999,33986.64,96.4599589322382,62.19028062970568,35,1992-03-14 01:22:23,3.6057494866529773,False,True,True,2,Moderate Confidence
eae0e16e-0ab1-7572-1bb0-7227bef97b03,2008-02-22,eae0e16e-0ab1-7572-1bb0-7227bef97b03,1968-08-02,2008-08-11,999-29-3051,S99996103,X48650267X,Ms.,Mónica985,Cervántez278,,,S,white,hispanic,F,Portsmouth  Saint John Parish  DM,825 Farrell Crossing,Andover,Massachusetts,Essex County,1810.0,42.68852478156465,-71.19839586055757,1365831.6164999993,435964.2134999999,54.27789185489391,39.5564681724846,61,2008-08-15 11:48:29,0.4791238877481177,True,True,True,3,High Confidence
eaee0f94-df95-4bf1-4337-9f807e0c218d,1990-01-12,eaee0f94-df95-4bf1-4337-9f807e0c218d,1924-10-23,2007-02-21,999-62-8438,S99942000,X88280158X,Mr.,Burt293,Bogisich202,,,S,white,nonhispanic,M,Chelsea  Massachusetts  US,1024 Hessel Corner,Norfolk,Massachusetts,Norfolk County,,42.11982231746969,-71.2895126305884,2005000.7265,777454.7634999999,98.05338809034907,65.22108145106091,75,2007-02-22 20:41:55,17.111567419575632,False,True,True,2,Moderate Confidence
eaf490c6-c94c-4753-a1dd-e43652868cb1,1989-09-03,eaf490c6-c94c-4753-a1dd-e43652868cb1,1928-05-11,1993-04-24,999-44-9954,S99966087,X65843911X,Mr.,Jordon466,Von197,,,M,white,nonhispanic,M,Oxford  Massachusetts  US,216 Huel Plaza Unit 96,Walpole,Massachusetts,Norfolk County,,42.09978273691689,-71.30805491142308,1680003.65,112310.01000000004,94.50513347022587,61.31416837782341,96,1993-04-30 18:17:56,3.6550308008213555,True,True,True,3,High Confidence
eb549199-2492-f409-b782-eae9ae983f4b,1990-11-30,eb549199-2492-f409-b782-eae9ae983f4b,1926-09-10,2003-06-17,999-89-5132,S99985050,X65116733X,Mr.,Julian715,Balistreri607,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,709 Bednar Boulevard Apt 61,Fiskdale,Massachusetts,Worcester County,1518.0,42.13244153375604,-72.10289008106615,3311230.4599999995,395378.92,96.17248459958932,64.22176591375771,118,2003-06-21 05:32:13,12.555783709787816,True,True,True,3,High Confidence
eb678607-39d5-7db8-bbf8-d5cca89cbd9b,2020-12-11,eb678607-39d5-7db8-bbf8-d5cca89cbd9b,1964-11-05,,999-16-5758,S99974733,X72217885X,Mrs.,Corina534,Hamill307,,Balistreri607,M,white,nonhispanic,F,Revere  Massachusetts  US,869 Boyer Trail Suite 3,Adams,Massachusetts,Berkshire County,,42.65435822877275,-73.08486023035469,893072.5395000001,215813.6505,58.01779603011636,56.09856262833676,108,2022-01-05 22:33:17,1.0677618069815196,True,True,True,3,High Confidence
eb7a5ee3-7d98-9265-ea8b-cd3cfc31c7fb,1984-04-21,eb7a5ee3-7d98-9265-ea8b-cd3cfc31c7fb,1923-02-22,2011-08-19,999-55-5610,S99971046,X34894167X,Mr.,Lucien408,Hane680,,,S,white,nonhispanic,M,Natick  Massachusetts  US,625 Braun Well Apt 11,Swansea,Massachusetts,Bristol County,,41.73564140955728,-71.1672074959653,1681782.6310000003,182695.69899999985,99.72073921971253,61.16084873374401,114,2011-09-02 07:53:47,27.364818617385353,False,False,False,1,Low Confidence
eb8468fe-69fe-ac64-d0fa-151c8805e249,1999-08-07,eb8468fe-69fe-ac64-d0fa-151c8805e249,1930-04-25,2000-12-18,999-94-8227,S99988076,X60207846X,Mr.,Andrés117,Vélez150,,,M,white,hispanic,M,Roseau  Saint George  DM,725 Cassin Way,Boston,Massachusetts,Suffolk County,2126.0,42.27611049239572,-71.18676410003256,1824259.5739999996,26891.325999999997,92.55030800821355,69.28405201916496,48,2000-12-22 17:11:29,1.377138945927447,False,True,True,2,Moderate Confidence
eb8ca72b-08a8-fb90-3a44-2f5ccf2f90d8,2018-11-01,eb8ca72b-08a8-fb90-3a44-2f5ccf2f90d8,1942-09-07,2021-07-08,999-57-8383,S99934319,X35417009X,Mr.,Barry322,Beahan375,,,M,white,nonhispanic,M,Paris  Ile-de-France  FR,643 Greenholt Wynd,Lunenburg,Massachusetts,Worcester County,1462.0,42.53380585655215,-71.70430502329182,1975506.9295,186111.8905,80.18069815195072,76.15058179329226,101,2021-07-12 10:57:22,2.6940451745379876,False,True,True,2,Moderate Confidence
eb915def-cc16-92ec-c371-87bbe96f9b8e,1989-09-20,eb915def-cc16-92ec-c371-87bbe96f9b8e,1925-11-17,2009-09-28,999-18-5679,S99967334,X17837966X,Mr.,Willy639,Mosciski958,,,S,white,nonhispanic,M,Millbury  Massachusetts  US,749 Heller Course Suite 62,Quincy,Massachusetts,Norfolk County,2171.0,42.25054660305948,-70.97932733525114,2431494.759,1480934.451,96.98562628336755,63.841204654346335,191,2009-09-30 03:06:16,20.027378507871322,True,True,True,3,High Confidence
eb9c2270-6d5e-d477-c879-6777135d66ba,2001-10-02,eb9c2270-6d5e-d477-c879-6777135d66ba,1925-09-21,,999-84-4171,S99950735,X20153569X,Mr.,Adalberto916,Swift555,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,510 Rice Tunnel Suite 56,Woburn,Massachusetts,Middlesex County,,42.53396150992753,-71.14726167227133,2458164.9779999997,344361.52200000006,97.14168377823408,76.03011635865845,141,2021-10-26 20:28:33,20.06570841889117,False,False,False,1,Low Confidence
ebcbc23b-e005-2453-872e-977c21ad4ef2,1996-02-18,ebcbc23b-e005-2453-872e-977c21ad4ef2,1934-09-22,1998-05-16,999-78-6115,S99971705,X59973249X,Mrs.,Isabelle619,Legros616,,Skiles927,M,white,nonhispanic,F,Boston  Massachusetts  US,697 Stehr Underpass,Milford,Massachusetts,Worcester County,1757.0,42.153695558871235,-71.53994798849706,1560991.9889999998,593616.981,88.13963039014374,61.4072553045859,72,1998-05-23 18:16:13,2.2587268993839835,True,True,True,3,High Confidence
ebfa5f8b-6aa8-6f80-1cad-1221a00b6933,1991-04-22,ebfa5f8b-6aa8-6f80-1cad-1221a00b6933,1927-07-10,1994-01-28,999-39-3433,S99915609,X41300808X,Mr.,Donnie175,Brakus656,,,M,native,hispanic,M,Agawam  Massachusetts  US,285 Pagac Camp Unit 74,Boston,Massachusetts,Suffolk County,2118.0,42.39501250421107,-71.0879099213338,1879670.4699999995,6738.589999999999,95.34291581108829,63.78370978781656,164,1994-01-31 07:09:49,2.7789185489390826,False,True,True,2,Moderate Confidence
ebfcdf5d-6dfd-5f3e-2860-b3f93f155790,2012-04-02,ebfcdf5d-6dfd-5f3e-2860-b3f93f155790,1941-12-08,2013-12-11,999-77-4825,S99976678,X27149343X,Mr.,Benito209,Griego535,,,M,white,hispanic,M,Ponce  Puerto Rico  PR,632 Crist Plaza Apt 49,Stoneham,Massachusetts,Middlesex County,2180.0,42.49184848629621,-71.08669408651036,1875041.29,64096.2,80.92813141683779,70.31622176591375,49,2013-12-17 04:28:23,1.7084188911704312,False,True,True,2,Moderate Confidence
ec00da12-363d-75a6-b4a1-541cb2f0a314,1994-05-10,ec00da12-363d-75a6-b4a1-541cb2f0a314,1926-01-26,1998-01-18,999-76-7670,S99966393,X4984206X,Mr.,Manual570,Ziemann98,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,670 Crona Spur,Newton,Massachusetts,Middlesex County,2464.0,42.364216013825825,-71.21575714535749,1729175.7805000003,512414.7295,96.7939767282683,68.28473648186174,69,1998-01-20 20:49:10,3.698836413415469,True,True,True,3,High Confidence
ec134567-ad07-2e0d-9587-8b12f6381a88,1987-02-25,ec134567-ad07-2e0d-9587-8b12f6381a88,1925-01-12,2003-04-07,999-45-1952,S99996130,X42551131X,Mrs.,Sherley266,Murray856,,Kohler843,M,white,nonhispanic,F,Whitinsville  Massachusetts  US,522 Lemke Haven Apt 95,South Dennis,Massachusetts,Barnstable County,2660.0,41.69439575436268,-70.19566059525299,7838324.928499999,326156.31150000007,97.83162217659138,62.119096509240244,145,2003-04-14 14:03:01,16.13141683778234,False,False,False,1,Low Confidence
ec15396f-3a70-7301-dc20-840c5fe84ef0,2013-04-26,ec15396f-3a70-7301-dc20-840c5fe84ef0,1952-02-28,2016-08-20,999-93-7960,S99955295,X82812085X,Mr.,Pedro316,Bins636,,,M,white,nonhispanic,M,Belchertown  Massachusetts  US,213 Jacobs Highlands Suite 91,Nahant,Massachusetts,Essex County,,42.43163134678661,-70.9600903629639,1653869.255,28308.974999999973,70.70499657768652,61.158110882956876,43,2016-08-25 12:17:29,3.3319644079397674,False,True,True,2,Moderate Confidence
ec331a87-1c64-3350-cd0e-ae3291d4fd54,1993-11-15,ec331a87-1c64-3350-cd0e-ae3291d4fd54,1930-09-07,2009-07-19,999-70-2970,S99993722,X86347991X,Mr.,Buster609,D'Amore443,,,M,white,nonhispanic,M,Boston  Massachusetts  US,114 Schmidt View,Cambridge,Massachusetts,Middlesex County,2141.0,42.39531650981015,-71.04973163578431,1109498.532,307423.0780000002,92.18069815195072,63.1895961670089,52,2009-07-19 21:13:53,15.67419575633128,False,True,True,2,Moderate Confidence
ec480508-61d6-0c77-e71c-c67cbf4ba6fa,1991-12-31,ec480508-61d6-0c77-e71c-c67cbf4ba6fa,1923-09-18,2008-04-15,999-87-2990,S99945840,X85186061X,Mr.,Britt177,Ledner144,,,M,asian,nonhispanic,M,West Springfield  Massachusetts  US,436 Rowe Overpass Suite 62,Holbrook,Massachusetts,Norfolk County,2343.0,42.14195243276211,-70.97779827815691,2340170.1544999992,186045.0855,99.15126625598904,68.28473648186174,57,2008-04-22 18:30:45,16.309377138945926,False,True,True,2,Moderate Confidence
ec520b5d-30fd-e1ff-4b78-a87266e2d6ca,1984-09-23,ec520b5d-30fd-e1ff-4b78-a87266e2d6ca,1922-12-02,1989-05-13,999-46-1972,S99949479,X41213346X,Mr.,Gilbert263,Nitzsche158,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,950 Bednar Skyway,Peabody,Massachusetts,Essex County,1940.0,42.57052329683492,-70.95860346853885,1828306.617499999,1592.9624999999996,99.94524298425736,61.80971937029432,65,1989-05-20 13:57:02,4.654346338124572,False,True,True,2,Moderate Confidence
ec609359-cdc4-7b18-d6ef-0aed8bca93c7,2015-05-30,ec609359-cdc4-7b18-d6ef-0aed8bca93c7,1937-06-26,2017-08-15,999-46-5358,S99948109,X75962049X,Mr.,Rubin812,Bartoletti50,,,M,white,nonhispanic,M,Quincy  Massachusetts  US,931 Murazik Station Apt 22,Fall River,Massachusetts,Bristol County,2790.0,41.6847638604273,-70.97163881555977,2155066.494,123474.866,85.37987679671458,77.92470910335386,338,2017-08-20 00:51:16,2.2258726899383983,False,True,True,2,Moderate Confidence
